motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:66922309-66922410	13.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:134853498-134853599	13.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:114160127-114160228	13.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:129874524-129874625	13.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:149659237-149659338	13.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:12070502-12070603	13.96	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:32953312-32953413	13.95	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:110545504-110545605	13.93	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:89878905-89879006	13.93	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:94159124-94159225	13.93	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:8355828-8355929	13.93	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:117803160-117803261	13.93	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr21:45050491-45050592	13.92	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:11224369-11224470	13.92	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:168716871-168716972	13.92	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:173011732-173011833	13.90	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:55848051-55848152	13.89	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:73039339-73039440	13.89	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:19628163-19628264	13.89	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:31846583-31846684	13.88	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:57161101-57161202	13.87	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:85536204-85536305	13.86	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:50721982-50722083	13.85	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:71892093-71892194	13.85	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chrX:82757771-82757872	13.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:58458211-58458312	13.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:158707262-158707363	13.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:159735945-159736046	13.84	fp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:36997043-36997144	13.83	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:116837698-116837799	13.83	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:211198344-211198445	13.81	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:182174081-182174182	13.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:112218790-112218891	13.79	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:99705901-99706002	13.78	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:69816682-69816783	13.78	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:34598867-34598968	13.78	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:128055864-128055965	13.76	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:89542498-89542599	13.76	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:168840140-168840241	13.75	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:101100340-101100441	13.74	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:14510667-14510768	13.74	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:9569051-9569152	13.74	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:22807656-22807757	13.73	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:94653177-94653278	13.73	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:33153128-33153229	13.73	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:95800621-95800722	13.73	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:130961998-130962099	13.71	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:8348716-8348817	13.71	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:73728588-73728689	13.70	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:192907709-192907810	13.70	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr22:49971623-49971724	13.69	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:67369968-67370069	13.69	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:139734590-139734691	13.68	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:92242511-92242612	13.68	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:3124482-3124583	13.68	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:103111267-103111368	13.68	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:43703324-43703425	13.67	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:113450372-113450473	13.67	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:40352433-40352534	13.66	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:147157062-147157163	13.66	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:46255453-46255554	13.66	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:95646777-95646878	13.66	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:138099199-138099300	13.63	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:94092991-94093092	13.63	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:64042789-64042890	13.63	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:27510016-27510117	13.62	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:90001747-90001848	13.60	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:24701040-24701141	13.60	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:66425803-66425904	13.60	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:15975289-15975390	13.59	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:151923684-151923785	13.58	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:152270291-152270392	13.58	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:34198535-34198636	13.57	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:47933642-47933743	13.56	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:57470082-57470183	13.56	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:14636866-14636967	13.55	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:89961534-89961635	13.55	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:67954912-67955013	13.55	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:2779263-2779364	13.54	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:73189483-73189584	13.52	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:64083031-64083132	13.51	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:50909414-50909515	13.51	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:188573554-188573655	13.51	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:71339045-71339146	13.51	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:117811448-117811549	13.51	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:50001464-50001565	13.50	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:3776755-3776856	13.50	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:45557503-45557604	13.50	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:24374924-24375025	13.48	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:23984664-23984765	13.48	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:200564309-200564410	13.48	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:35731948-35732049	13.47	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:70661657-70661758	13.47	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:156510896-156510997	13.47	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:133435213-133435314	13.47	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:35602030-35602131	13.47	fp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr18:23725956-23726057	13.46	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:80246821-80246922	13.46	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:62624099-62624200	13.45	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr18:9855309-9855410	13.44	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:173432192-173432293	13.42	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:70108337-70108438	13.42	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:35403972-35404073	13.41	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:120532572-120532673	13.41	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:101396798-101396899	13.41	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:75492891-75492992	13.41	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr18:32293217-32293318	13.41	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:53770391-53770492	13.39	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:91158300-91158401	13.36	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:67257624-67257725	13.36	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:16195634-16195735	13.36	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:16776677-16776778	13.36	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:93554274-93554375	13.35	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:163366152-163366253	13.35	fp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:41720910-41721011	13.35	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:143561426-143561527	13.35	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:146007329-146007430	13.35	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:83584906-83585007	13.34	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:81499211-81499312	13.34	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:87247356-87247457	13.33	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:41496369-41496470	13.33	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:90667564-90667665	13.33	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:41060177-41060278	13.32	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:151036309-151036410	13.32	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:13135967-13136068	13.32	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr21:32411663-32411764	13.32	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:104319372-104319473	13.31	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:68019489-68019590	13.31	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:143525590-143525691	13.31	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:58017780-58017881	13.31	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:56607301-56607402	13.31	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:186413756-186413857	13.30	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:78012747-78012848	13.30	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:77414860-77414961	13.29	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr21:14548938-14549039	13.28	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:2544051-2544152	13.28	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:44145135-44145236	13.28	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:26967144-26967245	13.27	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:169099998-169100099	13.25	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:46301016-46301117	13.25	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:673011-673112	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr18:62840721-62840822	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:94174945-94175046	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:31365913-31366014	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:109814737-109814838	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:41544759-41544860	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:121323161-121323262	13.23	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:120916660-120916761	13.22	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:226583753-226583854	13.22	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:10602017-10602118	13.21	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:30178834-30178935	13.21	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:116345815-116345916	13.21	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chrX:85052675-85052776	13.21	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:20539438-20539539	13.20	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:18020421-18020522	13.20	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:41747720-41747821	13.19	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:124928415-124928516	13.18	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:52231898-52231999	13.17	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:35307296-35307397	13.16	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:13413634-13413735	13.14	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr18:7414627-7414728	13.12	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:42404020-42404121	13.12	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:42401695-42401796	13.12	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:40075236-40075337	13.12	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:11315166-11315267	13.12	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:44854727-44854828	13.11	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:16060331-16060432	13.11	fp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:60008820-60008921	13.10	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:29680068-29680169	13.10	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:96684136-96684237	13.10	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:77565807-77565908	13.10	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:18266009-18266110	13.10	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:32502056-32502157	13.09	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:176330444-176330545	13.09	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:59991812-59991913	13.09	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:47334244-47334345	13.09	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:150056769-150056870	13.09	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:145012400-145012501	13.09	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:73606505-73606606	13.08	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:707251-707352	13.08	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:44945031-44945132	13.07	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:91801881-91801982	13.06	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:222782349-222782450	13.06	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:93810153-93810254	13.06	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chrX:46573463-46573564	13.06	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:103870432-103870533	13.06	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr22:27457100-27457201	13.06	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:89812332-89812433	13.05	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:40939596-40939697	13.05	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:3810300-3810401	13.05	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:173527279-173527380	13.04	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:123690126-123690227	13.04	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:3115361-3115462	13.04	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:110058826-110058927	13.04	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:112012762-112012863	13.01	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:10270849-10270950	12.98	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:48483966-48484067	12.98	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:7646593-7646694	12.98	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:76563578-76563679	12.98	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr11:12085919-12086020	12.98	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:39379880-39379981	12.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:36430935-36431036	12.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:71783425-71783526	12.97	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:106846352-106846453	12.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:110543674-110543775	12.97	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:233297143-233297244	12.96	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:121073195-121073296	12.96	fp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:30055516-30055617	12.96	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:41696300-41696401	12.96	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:39665027-39665128	12.96	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:80469950-80470051	12.96	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:26812824-26812925	12.95	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:58278871-58278972	12.95	fp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:134375181-134375282	12.94	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr9:105219484-105219585	12.94	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:35208175-35208276	12.94	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:71575196-71575297	12.94	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:15495315-15495416	12.91	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:50395433-50395534	12.91	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:109040691-109040792	12.90	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:210541441-210541542	12.90	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:183980568-183980669	12.89	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:134466509-134466610	12.88	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:74742294-74742395	12.88	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr22:49949440-49949541	12.87	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:74104722-74104823	12.85	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:50469949-50470050	12.85	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:86018020-86018121	12.85	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:50502409-50502510	12.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:14289153-14289254	12.84	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:30926886-30926987	12.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:55097730-55097831	12.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:134876013-134876114	12.84	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr20:23623066-23623167	12.84	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:233704982-233705083	12.83	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr19:12750470-12750571	12.83	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:32225608-32225709	12.83	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:39183576-39183677	12.83	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chrX:123665286-123665387	12.82	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chrX:41381771-41381872	12.82	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:151027303-151027404	12.81	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:63955920-63956021	12.81	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:142681983-142682084	12.81	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:97767506-97767607	12.81	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:237234465-237234566	12.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:172826291-172826392	12.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:94545214-94545315	12.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:77103569-77103670	12.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr21:35924830-35924931	12.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:37873525-37873626	12.80	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr1:204432890-204432991	12.79	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:83893262-83893363	12.79	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:101504845-101504946	12.77	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr4:39656003-39656104	12.76	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr16:10520599-10520700	12.76	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:73796850-73796951	12.75	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:9699537-9699638	12.73	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:27708000-27708101	12.72	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr6:44655437-44655538	12.72	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr12:119716728-119716829	12.72	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:98495623-98495724	12.71	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr13:49858651-49858752	12.71	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:185646080-185646181	12.70	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:24146157-24146258	12.70	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chrX:107683259-107683360	12.70	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:156906513-156906614	12.70	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:121502342-121502443	12.69	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:3218900-3219001	12.69	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr2:102083092-102083193	12.69	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr14:49999219-49999320	12.69	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr7:95385760-95385861	12.68	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr10:58678904-58679005	12.68	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr3:58278871-58278972	12.68	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr8:17467078-17467179	12.68	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr15:59313835-59313936	12.67	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr18:58779639-58779740	12.67	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:143148922-143149023	12.66	tp	1
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr5:107217888-107217989	12.66	tp	0
1-RGWACANNNTGTWCY	STREME-1	1.2e-045	chr17:348722-348823	12.66	tp	1
