# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA1
# format = BAM
# ChIP-seq file = /wrk2/martin/batch2/aligned/merged//LoVo_GATA1_Rabbit.bam
# control file = /wrk2/martin/batch1/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 33 bps
# total tags in treatment: 10644150
# tags after filtering in treatment: 10119352
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.05
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 258
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
1	193928018	193928781	764	235	11	81.81	3.43	1.56	1.44
1	193971059	193972825	1767	1227	29	154.34	3.09	2.50	1.44
1	194118530	194119289	760	380	11	81.19	3.39	1.53	1.44
1	194415596	194416423	828	575	13	74.48	2.47	1.53	1.48
1	194480922	194481704	783	529	12	63.72	2.11	1.72	1.71
1	194489785	194490652	868	344	14	90.26	3.10	1.66	1.44
1	194798350	194799288	939	515	13	78.40	2.92	1.53	1.44
1	195382311	195383167	857	336	16	128.79	3.45	2.13	1.44
1	195427436	195428206	771	257	11	62.13	3.10	1.73	1.71
1	195906405	195907246	842	390	12	55.76	2.06	2.20	2.20
1	195911013	195912196	1184	593	20	91.59	3.28	1.66	1.44
1	195999236	195999894	659	256	11	71.38	2.61	1.58	1.48
1	196017699	196018772	1074	462	19	69.22	2.18	1.49	1.48
1	196094523	196095784	1262	485	34	246.91	4.98	3.25	1.44
1	196395013	196396070	1058	469	17	86.17	2.91	1.62	1.44
1	196396526	196398600	2075	704	59	355.47	6.61	2.39	1.44
1	196893125	196894176	1052	582	16	56.98	2.21	2.08	2.08
1	196918868	196919567	700	226	11	69.69	3.49	1.50	1.48
1	197126382	197127098	717	216	13	72.35	2.09	1.53	1.48
1	197526270	197527027	758	442	12	83.64	3.01	1.59	1.44
1	198229748	198230508	761	333	11	97.96	4.72	1.66	1.44
1	198257017	198257841	825	398	15	79.38	2.39	1.50	1.44
1	198341880	198343048	1169	588	20	143.76	4.26	2.40	1.44
1	198645894	198647118	1225	541	24	120.00	2.77	2.05	1.44
1	198905741	198906851	1111	521	17	50.37	2.18	3.12	3.12
1	199633019	199634222	1204	548	25	126.58	3.10	2.08	1.44
1	199974926	199975773	848	592	17	124.25	4.58	2.09	1.44
1	200270541	200272181	1641	462	25	112.07	2.58	1.90	1.44
1	200713679	200714383	705	307	16	140.06	5.43	2.29	1.44
1	200744212	200745387	1176	530	17	146.74	6.94	2.52	1.44
1	201125560	201126319	760	369	11	76.18	3.19	1.44	1.44
1	201162345	201163364	1020	447	17	126.33	4.74	2.07	1.44
1	201242666	201243509	844	378	16	72.02	2.33	1.52	1.48
1	201563251	201563958	708	460	11	61.35	2.82	1.75	1.74
1	202633356	202634198	843	355	12	54.30	2.70	2.40	2.39
1	202647370	202648282	913	669	14	59.05	2.36	1.94	1.93
1	204701732	204702612	881	466	15	53.04	2.42	2.58	2.58
1	204913909	204914658	750	400	11	50.63	2.26	3.10	3.10
1	204922003	204922926	924	561	14	105.87	3.35	1.75	1.44
1	205534750	205535490	741	555	11	78.26	3.19	1.52	1.44
1	205990849	205991618	770	527	13	81.29	2.82	1.54	1.44
1	206029826	206030667	842	503	15	85.59	2.91	1.59	1.44
1	206035583	206036342	760	239	11	52.74	2.36	2.65	2.64
1	206213357	206214148	792	232	12	79.77	3.01	1.48	1.44
1	208067571	208068235	665	431	11	59.50	2.58	1.95	1.93
1	208595072	208595798	727	477	11	87.07	4.47	1.62	1.44
1	209528520	209529293	774	255	12	71.79	3.45	1.51	1.48
1	209559492	209560447	956	541	25	195.20	4.77	3.14	1.44
1	209581551	209582823	1273	625	32	310.17	8.57	2.06	1.44
1	209812068	209813210	1143	612	21	129.68	3.71	2.07	1.44
1	210671835	210672586	752	570	11	79.01	2.80	1.49	1.44
1	211253913	211254583	671	226	11	58.82	2.26	1.95	1.93
1	211484311	211484959	649	300	12	59.40	2.49	1.95	1.93
1	212660385	212661240	856	499	13	64.37	2.93	1.73	1.71
1	213735238	213736004	767	459	11	69.69	3.82	1.51	1.48
1	216589317	216590069	753	522	11	63.95	2.71	1.73	1.71
1	216693326	216694091	766	256	12	104.48	4.37	1.70	1.44
1	217412278	217413149	872	576	13	73.99	2.95	1.54	1.48
1	217413812	217414520	709	244	11	59.87	2.08	1.87	1.86
1	218268042	218268954	913	470	12	83.31	4.13	1.58	1.44
1	218474856	218476007	1152	703	23	90.35	2.51	1.66	1.44
1	219981428	219982484	1057	592	17	55.21	2.18	2.23	2.23
1	220956387	220957235	849	254	18	151.72	5.87	2.54	1.44
1	221063365	221064117	753	233	11	63.95	2.71	1.73	1.71
1	221973545	221974560	1016	503	18	91.44	3.58	1.66	1.44
1	222531215	222532862	1648	508	28	80.32	2.28	1.50	1.44
1	222571469	222572827	1359	736	26	190.73	5.43	3.05	1.44
1	222583746	222585524	1779	943	121	989.50	10.21	0.00	0.00
1	223717711	223719001	1291	539	48	894.30	27.91	0.00	0.00
1	224031051	224031628	578	237	11	58.45	2.77	1.93	1.93
1	224318038	224319705	1668	1006	28	138.42	2.91	2.24	1.44
1	224993489	224994549	1061	428	19	70.63	2.91	1.56	1.48
1	225205635	225206554	920	512	26	272.02	7.36	3.04	1.44
1	225400608	225401365	758	219	11	63.44	2.33	1.73	1.71
1	225415260	225416611	1352	753	30	244.40	6.74	3.51	1.44
1	225569594	225571026	1433	725	33	186.61	4.91	3.08	1.44
1	225571265	225572197	933	248	14	58.10	2.09	2.00	1.99
1	226362933	226363840	908	665	21	134.83	4.15	2.11	1.44
1	227422591	227424505	1915	1284	38	129.17	2.80	2.15	1.44
1	227443556	227444333	778	335	15	140.90	5.81	2.32	1.44
1	227484543	227485382	840	603	18	103.45	2.71	1.68	1.44
1	227540114	227541054	941	450	15	83.06	3.17	1.57	1.44
1	228093260	228094175	916	571	14	67.07	2.91	1.61	1.60
1	228948683	228949498	816	389	20	242.03	9.28	3.45	1.44
1	229444264	229445060	797	219	14	65.67	2.49	1.64	1.64
1	229600307	229601203	897	550	14	69.03	3.23	1.51	1.48
1	229625870	229626873	1004	298	18	114.21	3.17	1.91	1.44
1	230675953	230676722	770	253	11	55.04	2.47	2.26	2.26
1	231036263	231037094	832	513	12	69.98	2.42	1.53	1.48
1	231052571	231053320	750	234	11	64.26	2.71	1.72	1.71
1	231539167	231540202	1036	528	20	109.59	3.88	1.82	1.44
1	232260450	232261226	777	255	12	114.57	4.31	1.92	1.44
1	232805748	232806820	1073	726	19	50.69	2.24	3.11	3.10
1	232807110	232808304	1195	685	22	76.98	2.05	1.48	1.44
1	233126636	233127257	622	387	15	147.25	5.30	2.55	1.44
1	233186104	233187109	1006	488	16	113.39	5.35	1.88	1.44
1	233198572	233199392	821	403	17	145.29	4.40	2.48	1.44
1	233413938	233414743	806	564	13	68.99	2.58	1.50	1.48
1	233483225	233484209	985	458	17	85.18	2.98	1.61	1.44
1	233554250	233554999	750	245	11	75.36	3.12	1.50	1.48
1	239840534	239841289	756	418	12	66.60	2.47	1.62	1.60
1	239854535	239855309	775	243	14	75.36	2.39	1.50	1.48
1	240174452	240175176	725	245	11	59.31	2.46	1.94	1.93
1	240782938	240783615	678	395	12	137.99	6.12	2.22	1.44
1	241331253	241332429	1177	567	22	284.98	13.95	3.36	1.44
1	241485168	241487162	1995	409	34	153.82	2.39	2.47	1.44
1	241578907	241579505	599	348	11	67.59	3.23	1.58	1.58
1	242552709	242553394	686	208	11	57.16	2.58	2.09	2.08
1	242681674	242682755	1082	596	21	89.85	3.88	1.63	1.44
1	242883312	242884286	975	515	13	50.57	2.84	3.11	3.10
1	243200652	243201597	946	429	17	81.30	2.77	1.54	1.44
1	243290389	243291389	1001	489	22	142.89	4.47	2.38	1.44
1	243908664	243909365	702	495	14	98.76	3.06	1.63	1.44
1	244797380	244798153	774	255	13	79.09	2.77	1.49	1.44
1	245144026	245144889	864	564	13	70.57	3.52	1.55	1.48
1	245161577	245162531	955	485	14	97.23	4.56	1.68	1.44
1	245392031	245392803	773	572	11	53.43	2.42	2.49	2.49
10	365231	366541	1311	784	137	1817.53	13.02	0.00	0.00
10	952869	953747	879	451	14	50.87	2.33	3.01	3.01
10	3468933	3469670	738	472	12	88.06	3.52	1.67	1.44
10	3742704	3743598	895	380	12	74.12	3.65	1.54	1.48
10	3856942	3857764	823	576	15	97.42	2.82	1.69	1.44
10	3860337	3861742	1406	1069	25	124.53	2.09	2.10	1.44
10	3967416	3968416	1001	442	15	68.00	2.58	1.52	1.52
10	4089381	4090566	1186	550	24	78.71	2.04	1.54	1.44
10	4163477	4164397	921	288	17	93.07	2.39	1.67	1.44
10	4251203	4252019	817	565	13	67.77	2.58	1.56	1.56
10	4312359	4313610	1252	663	21	79.06	2.07	1.49	1.44
10	4688584	4689346	763	242	11	59.20	2.58	1.95	1.93
10	4758101	4758930	830	433	17	117.95	3.28	2.03	1.44
10	5451067	5451850	784	420	12	63.61	2.47	1.71	1.71
10	5765900	5766743	844	316	13	51.77	2.49	2.78	2.78
10	5826967	5827611	645	252	12	73.35	3.58	1.54	1.48
10	7093651	7094810	1160	498	29	214.00	6.26	3.00	1.44
10	7520420	7521161	742	445	11	83.20	3.39	1.58	1.44
10	7870580	7871307	728	449	12	69.76	2.82	1.51	1.48
10	7935148	7936005	858	605	16	94.46	3.88	1.63	1.44
10	10885845	10886738	894	407	39	455.10	8.94	2.68	1.44
10	13105677	13106383	707	246	11	76.51	2.98	1.46	1.44
10	13189649	13190439	791	285	12	70.79	2.33	1.56	1.48
10	13383867	13384816	950	351	17	54.12	2.15	2.39	2.39
10	15319799	15320469	671	434	11	83.64	3.08	1.59	1.44
10	15371404	15372468	1065	412	26	220.80	7.05	3.21	1.44
10	15403631	15404405	775	529	12	66.07	2.51	1.60	1.60
10	15405520	15406276	757	393	12	66.49	2.82	1.61	1.60
10	15426483	15427306	824	472	12	67.37	3.49	1.60	1.59
10	15430455	15431342	888	649	16	90.59	2.91	1.67	1.44
10	16767916	16768675	760	213	11	80.16	3.83	1.49	1.44
10	17488061	17488735	675	432	13	114.62	3.88	1.92	1.44
10	18445054	18447080	2027	751	49	225.26	3.01	3.06	1.44
10	18980017	18981034	1018	525	17	81.39	2.68	1.55	1.44
10	18988413	18989470	1058	527	18	77.76	2.77	1.50	1.44
10	21206866	21207616	751	505	11	56.90	2.82	2.09	2.09
10	21314628	21315381	754	531	12	75.75	2.74	1.48	1.48
10	21500758	21501758	1001	679	18	76.19	2.33	1.44	1.44
10	21850471	21851240	770	520	13	92.50	3.56	1.65	1.44
10	22021686	22022405	720	478	11	66.67	2.69	1.62	1.60
10	22053183	22054392	1210	695	22	102.21	3.05	1.69	1.44
10	22757586	22758642	1057	503	24	181.17	4.42	3.04	1.44
10	22767176	22767938	763	509	12	69.84	2.22	1.52	1.48
10	22859971	22860734	764	240	16	158.44	5.33	2.49	1.44
10	24812381	24813193	813	393	14	52.02	2.42	2.78	2.78
10	24971600	24972370	771	253	12	51.75	2.09	2.78	2.78
10	25057930	25058933	1004	494	13	74.19	3.83	1.52	1.48
10	25372197	25372958	762	515	12	65.95	2.47	1.61	1.61
10	26676496	26677518	1023	598	19	197.39	9.26	3.17	1.44
10	26687788	26689160	1373	903	28	121.24	2.66	2.00	1.44
10	26700491	26701264	774	285	14	92.25	3.17	1.69	1.44
10	27010942	27011708	767	252	11	50.63	2.31	3.10	3.10
10	27027073	27027872	800	422	13	75.58	3.10	1.48	1.48
10	27084278	27085034	757	524	11	72.76	3.05	1.55	1.48
10	27138936	27140288	1353	695	33	255.56	6.78	3.38	1.44
10	27860222	27861004	783	382	15	93.37	2.91	1.68	1.44
10	27891743	27892469	727	424	12	82.55	2.86	1.56	1.44
10	28094309	28095077	769	389	18	176.79	6.32	2.91	1.44
10	28518648	28519271	624	220	11	73.49	3.62	1.55	1.48
10	28710085	28711304	1220	569	17	103.34	3.87	1.67	1.44
10	28862908	28863813	906	377	12	60.43	3.13	1.82	1.82
10	29008979	29010387	1409	476	24	98.08	2.49	1.67	1.44
10	29167800	29169034	1235	775	24	107.73	2.07	1.75	1.44
10	29190321	29191306	986	497	15	106.00	3.65	1.76	1.44
10	29242089	29243761	1673	998	33	102.98	2.65	1.65	1.44
10	29273778	29274618	841	449	14	83.79	2.47	1.60	1.44
10	29277743	29278804	1062	567	25	137.14	3.39	2.18	1.44
10	29281724	29282551	828	444	14	91.08	2.98	1.64	1.44
10	29605169	29605852	684	429	12	55.26	2.21	2.23	2.23
10	29737798	29738500	703	455	11	77.89	3.45	1.51	1.44
10	29963003	29963768	766	496	11	61.11	2.66	1.78	1.77
10	30000622	30001651	1030	497	16	114.77	4.15	1.93	1.44
10	30042101	30043215	1115	589	19	139.62	4.31	2.27	1.44
10	30225977	30227088	1112	661	19	111.91	3.17	1.89	1.44
10	30747199	30747955	757	244	13	66.00	2.35	1.61	1.61
10	30751585	30752717	1133	527	20	97.41	2.68	1.69	1.44
10	32159071	32159838	768	520	13	94.80	2.83	1.64	1.44
10	32207170	32208261	1092	477	28	177.82	5.43	2.96	1.44
10	32279947	32280918	972	513	16	90.22	3.17	1.65	1.44
10	32614808	32615753	946	398	16	83.61	3.23	1.59	1.44
10	32655854	32656608	755	497	11	50.15	2.26	3.15	3.14
10	33310225	33311285	1061	504	17	54.84	2.18	2.35	2.35
10	33314841	33315589	749	304	13	112.20	4.67	1.90	1.44
10	33635695	33636462	768	537	13	94.80	3.63	1.64	1.44
10	34703389	34704194	806	348	12	70.06	2.35	1.53	1.48
10	35191579	35192345	767	484	12	73.42	2.71	1.55	1.48
10	35382540	35383665	1126	540	17	110.82	4.21	1.86	1.44
10	35776573	35777568	996	575	16	62.27	2.21	1.74	1.71
10	38422640	38423688	1049	508	14	119.50	6.15	2.02	1.44
10	44816953	44818078	1126	608	17	62.33	2.49	1.75	1.71
10	45490586	45491549	964	459	13	119.80	6.46	2.03	1.44
10	48268738	48269497	760	418	13	82.53	3.88	1.56	1.44
10	50417001	50417933	933	433	15	53.68	2.33	2.46	2.45
10	50722753	50723595	843	364	16	130.84	4.31	2.00	1.44
10	51234842	51235724	883	241	17	117.85	3.14	2.03	1.44
10	51812260	51813292	1033	330	18	80.55	2.77	1.51	1.44
10	51822880	51823650	771	514	13	65.80	3.28	1.65	1.64
10	51981456	51982386	931	432	17	112.27	3.52	1.91	1.44
10	52271457	52272179	723	267	11	59.76	2.47	1.88	1.88
10	52638637	52639368	732	245	12	86.77	3.88	1.65	1.44
10	58591743	58592641	899	616	20	141.65	3.88	2.35	1.44
10	59694665	59695592	928	548	14	62.11	2.48	1.73	1.71
10	59695594	59696762	1169	644	19	74.90	2.77	1.51	1.48
10	59897896	59898934	1039	612	22	56.76	2.36	2.12	2.12
10	59906171	59906863	693	241	13	117.87	4.56	2.03	1.44
10	59939544	59940298	755	317	11	63.74	2.71	1.72	1.71
10	60999716	61000430	715	459	11	87.40	3.43	1.63	1.44
10	61037891	61038901	1011	647	19	62.76	2.37	1.75	1.71
10	61216256	61216992	737	532	11	82.30	2.86	1.55	1.44
10	61471813	61472509	697	300	13	100.44	3.49	1.63	1.44
10	61601700	61602594	895	571	14	55.24	2.21	2.23	2.23
10	63327529	63328713	1185	682	22	78.09	2.05	1.51	1.44
10	63336894	63338113	1220	647	24	178.90	4.65	2.99	1.44
10	63345797	63346646	850	253	28	333.46	7.27	2.22	1.44
10	63359166	63359875	710	272	11	68.56	2.33	1.49	1.48
10	63416792	63418167	1376	690	41	306.52	7.24	2.02	1.44
10	63468105	63469603	1499	782	31	114.16	2.15	1.90	1.44
10	63485749	63487193	1445	799	91	1033.78	13.06	0.00	0.00
10	63668509	63669548	1040	525	16	71.79	2.86	1.51	1.48
10	63962773	63963515	743	225	13	109.35	3.61	1.81	1.44
10	64697147	64698405	1259	568	25	67.63	2.03	1.58	1.58
10	64894061	64894899	839	442	13	69.21	3.03	1.49	1.48
10	65573598	65574346	749	366	11	75.47	3.56	1.50	1.48
10	66003242	66004142	901	449	14	76.96	2.82	1.47	1.44
10	69557620	69558398	779	358	12	81.22	3.45	1.54	1.44
10	69565782	69566825	1044	633	16	113.15	3.69	1.87	1.44
10	69763669	69765028	1360	319	22	81.86	2.15	1.56	1.44
10	70194506	70195327	822	311	12	124.14	5.74	2.09	1.44
10	70330367	70331252	886	629	17	73.69	2.66	1.56	1.48
10	70552625	70553435	811	249	12	60.16	2.44	1.84	1.83
10	73457087	73457924	838	330	12	69.84	2.84	1.52	1.48
10	73533275	73533930	656	238	11	80.02	3.30	1.49	1.44
10	73575290	73576263	974	364	20	107.88	4.15	1.75	1.44
10	73613942	73614653	712	253	12	60.16	2.76	1.84	1.83
10	73703729	73706553	2825	1746	60	182.09	2.71	3.10	1.44
10	73784014	73785307	1294	635	28	144.26	4.39	2.42	1.44
10	74124579	74125718	1140	661	17	107.91	3.75	1.76	1.44
10	74597177	74598423	1247	644	29	167.69	4.65	2.79	1.44
10	74675955	74676721	767	224	12	58.37	2.26	1.95	1.95
10	74736892	74737557	666	410	13	116.03	4.31	1.98	1.44
10	75055762	75056558	797	246	12	62.27	2.11	1.74	1.71
10	75159943	75160516	574	317	12	134.52	5.56	2.10	1.44
10	75673708	75674773	1066	697	18	118.90	3.10	2.00	1.44
10	76262936	76263675	740	517	12	54.90	2.68	2.30	2.30
10	76340186	76340913	728	388	11	52.78	2.26	2.65	2.64
10	76658846	76659583	738	481	11	61.01	2.93	1.78	1.77
10	77858701	77859440	740	276	11	105.59	4.38	1.74	1.44
10	78598304	78599126	823	568	12	65.82	2.66	1.65	1.64
10	79683048	79683733	686	271	11	72.12	3.13	1.53	1.48
10	79812877	79813844	968	525	16	101.53	3.88	1.67	1.44
10	80018155	80018916	762	523	12	65.95	2.47	1.61	1.61
10	80506651	80507385	735	221	11	76.08	3.52	1.44	1.44
10	85753399	85754330	932	652	33	430.76	10.53	2.52	1.44
10	85888553	85889997	1445	741	31	144.70	3.88	2.45	1.44
10	88266911	88267641	731	242	12	69.84	2.48	1.52	1.48
10	88269002	88269743	742	197	11	73.48	2.58	1.55	1.48
10	89250147	89250903	757	425	14	116.13	3.45	1.99	1.44
10	89329734	89330529	796	277	13	50.93	2.07	2.95	2.95
10	89334973	89336816	1844	434	31	115.72	2.08	1.97	1.44
10	89520634	89521379	746	495	11	51.01	2.26	2.95	2.95
10	89539196	89540003	808	460	12	74.26	2.89	1.52	1.48
10	89566779	89568008	1230	655	21	112.34	2.91	1.91	1.44
10	89591946	89592908	963	467	19	82.15	2.42	1.58	1.44
10	89616490	89617161	672	441	12	62.56	2.39	1.74	1.71
10	89663376	89664147	772	403	14	62.26	2.33	1.74	1.71
10	89884167	89884745	579	324	12	89.82	3.17	1.63	1.44
10	90092284	90093222	939	375	31	419.89	11.14	2.45	1.44
10	91023174	91024156	983	462	38	479.46	11.55	2.90	1.44
10	91095465	91096995	1531	715	31	91.14	2.52	1.64	1.44
10	91394927	91395880	954	524	21	83.70	2.65	1.60	1.44
10	91455268	91456009	742	236	12	61.02	2.26	1.78	1.77
10	91477126	91478095	970	486	15	79.91	3.17	1.48	1.44
10	91531898	91532648	751	522	11	64.16	3.10	1.74	1.71
10	93548526	93549344	819	403	13	60.51	2.39	1.82	1.82
10	93658848	93659538	691	205	12	60.31	2.68	1.83	1.83
10	93672634	93674178	1545	792	32	169.05	2.77	2.82	1.44
10	94949040	94950047	1008	295	18	92.41	2.39	1.64	1.44
10	95190052	95190805	754	314	11	56.60	2.82	2.13	2.12
10	95220228	95221403	1176	722	27	118.53	3.23	1.99	1.44
10	95693689	95694417	729	355	11	70.55	2.86	1.55	1.48
10	95776257	95777312	1056	723	24	74.50	2.29	1.53	1.48
10	95807626	95808347	722	488	11	53.38	2.26	2.51	2.51
10	97016127	97017457	1331	629	24	96.26	3.36	1.70	1.44
10	97061601	97062371	771	519	12	64.98	2.82	1.68	1.68
10	97405879	97407080	1202	632	30	218.88	6.56	3.14	1.44
10	97657289	97658059	771	561	11	54.95	2.47	2.29	2.28
10	97879717	97880552	836	215	14	68.13	2.39	1.50	1.50
10	98281960	98283395	1436	575	40	401.90	7.36	2.27	1.44
10	98468772	98469764	993	609	21	111.01	3.10	1.87	1.44
10	98544442	98545438	997	436	18	56.69	2.15	2.14	2.12
10	98613098	98614561	1464	862	27	74.30	2.04	1.52	1.48
10	98620069	98620758	690	193	12	112.52	4.28	1.85	1.44
10	98659811	98660818	1008	393	16	96.87	3.49	1.67	1.44
10	98819339	98820481	1143	509	17	68.57	2.68	1.49	1.48
10	99889515	99890404	890	377	12	66.11	3.71	1.60	1.60
10	101179995	101181068	1074	473	21	90.86	3.39	1.63	1.44
10	101345089	101345850	762	255	12	83.18	3.01	1.58	1.44
10	101758459	101759382	924	333	15	75.98	2.58	1.47	1.46
10	101971981	101973150	1170	537	33	342.89	6.59	2.29	1.44
10	102016838	102018140	1303	597	24	81.12	3.19	1.53	1.44
10	102664969	102665586	618	254	13	108.74	4.10	1.79	1.44
10	103095554	103096311	758	385	11	130.82	6.74	2.00	1.44
10	103901442	103902569	1128	567	19	57.07	2.74	2.08	2.08
10	104171903	104172475	573	336	11	64.79	2.68	1.70	1.69
10	104390868	104392070	1203	581	20	159.05	4.84	2.51	1.44
10	104461889	104462642	754	499	11	65.42	3.16	1.68	1.67
10	104603630	104604732	1103	469	20	60.57	3.01	1.81	1.80
10	104673775	104674544	770	216	12	65.84	2.84	1.63	1.63
10	104903403	104904082	680	445	13	113.84	3.88	1.90	1.44
10	105142150	105143095	946	613	18	91.11	2.77	1.64	1.44
10	105299578	105300332	755	242	11	56.50	2.47	2.13	2.12
10	105420747	105421395	649	254	13	98.02	3.52	1.66	1.44
10	105652327	105653095	769	523	11	61.56	3.45	1.72	1.71
10	105766235	105767017	783	454	12	50.58	2.39	3.11	3.10
10	107546736	107547415	680	252	11	92.81	3.98	1.66	1.44
10	111655804	111656998	1195	920	22	167.29	3.71	2.77	1.44
10	111705702	111706957	1256	732	68	517.45	6.56	2.34	1.44
10	112150142	112151109	968	295	23	145.62	3.00	2.49	1.44
10	112271757	112273219	1463	977	25	84.99	2.42	1.60	1.44
10	112523777	112525469	1693	1116	34	80.87	2.11	1.52	1.44
10	112609643	112610356	714	253	12	57.70	2.09	2.02	2.01
10	112651855	112652634	780	533	12	57.04	2.26	2.08	2.08
10	112680035	112680763	729	250	12	60.16	2.51	1.84	1.83
10	112715798	112716541	744	244	11	62.59	2.63	1.74	1.71
10	113932956	113934847	1892	563	36	137.47	2.91	2.19	1.44
10	114111750	114112511	762	444	15	116.87	4.26	2.01	1.44
10	114114623	114115406	784	300	12	91.22	3.39	1.65	1.44
10	114194816	114195674	859	231	15	103.24	3.10	1.67	1.44
10	114404369	114405280	912	363	13	65.72	2.82	1.64	1.64
10	114665409	114666160	752	494	12	61.98	2.65	1.73	1.71
10	114842853	114844529	1677	736	43	107.59	2.15	1.74	1.44
10	115243424	115244409	986	501	14	78.45	2.74	1.53	1.44
10	115267812	115268571	760	557	12	81.36	2.95	1.54	1.44
10	115392703	115393642	940	442	14	81.20	3.07	1.53	1.44
10	115915980	115916849	870	493	14	101.04	4.31	1.65	1.44
10	116267778	116269550	1773	670	48	398.56	6.78	2.23	1.44
10	116505725	116506472	748	503	11	57.20	2.47	2.09	2.08
10	116515706	116516510	805	243	14	98.11	3.10	1.67	1.44
10	116564940	116565700	761	239	11	63.13	2.71	1.72	1.71
10	116687509	116688529	1021	441	23	108.22	2.74	1.76	1.44
10	116714996	116715699	704	487	11	55.24	2.58	2.23	2.23
10	119097243	119098043	801	573	12	54.97	2.58	2.29	2.28
10	121066325	121067204	880	536	17	74.43	2.66	1.53	1.48
10	121339067	121339839	773	545	14	86.94	2.67	1.62	1.44
10	121341870	121342548	679	336	11	57.93	2.58	2.03	2.01
10	122993141	122994065	925	407	18	138.23	5.04	2.23	1.44
10	123075201	123076059	859	346	18	103.45	2.77	1.68	1.44
10	123316863	123317733	871	453	16	92.76	3.23	1.66	1.44
10	123322147	123323224	1078	402	25	244.91	6.46	3.54	1.44
10	123768216	123769642	1427	987	27	137.96	2.33	2.21	1.44
10	123851131	123852030	900	336	16	87.06	3.49	1.62	1.44
10	124150701	124151638	938	342	15	92.47	4.22	1.65	1.44
10	126305114	126305861	748	251	11	57.20	2.11	2.09	2.08
10	126338900	126340005	1106	530	27	327.90	11.07	2.18	1.44
10	126408952	126410188	1237	620	52	781.24	18.92	0.00	0.00
10	126614223	126614931	709	244	11	64.84	3.32	1.70	1.69
10	126745154	126745908	755	527	11	51.97	2.32	2.80	2.78
10	126834888	126836283	1396	715	31	98.84	2.21	1.63	1.44
10	129577881	129578708	828	595	15	79.00	2.39	1.49	1.44
10	129586667	129587410	744	413	11	53.66	2.34	2.46	2.45
10	131222712	131223708	997	593	17	93.16	3.88	1.68	1.44
11	346528	347296	769	248	11	62.33	3.10	1.75	1.71
11	1740126	1740890	765	219	12	65.62	2.47	1.66	1.66
11	2066137	2066719	583	247	11	116.20	4.98	1.99	1.44
11	2494189	2495022	834	347	12	120.91	5.64	1.99	1.44
11	2514563	2515390	828	434	15	64.77	2.33	1.70	1.69
11	2593911	2594677	767	257	11	66.52	2.86	1.61	1.60
11	2782900	2783583	684	439	11	90.12	3.88	1.65	1.44
11	3942726	3943515	790	246	19	140.13	4.59	2.29	1.44
11	6204954	6205876	923	538	13	64.66	2.47	1.69	1.69
11	6458490	6459270	781	568	13	76.59	3.06	1.46	1.44
11	7245201	7245915	715	477	11	73.82	3.75	1.56	1.48
11	7581792	7584235	2444	1584	48	271.73	3.28	3.03	1.44
11	7964588	7965752	1165	659	22	88.61	2.91	1.68	1.44
11	8993547	8994299	753	224	13	75.21	2.58	1.49	1.48
11	9291583	9292279	697	226	11	55.98	2.26	2.19	2.18
11	9853789	9854723	935	454	15	53.49	2.33	2.48	2.48
11	10784515	10785344	830	243	13	54.94	2.83	2.29	2.28
11	10786462	10788686	2225	819	50	223.13	3.88	3.28	1.44
11	10819930	10820694	765	236	11	53.55	2.06	2.48	2.48
11	10829767	10830870	1104	581	20	60.47	2.15	1.82	1.82
11	10833159	10834324	1166	433	23	73.33	2.45	1.54	1.48
11	11117383	11118340	958	539	15	92.35	3.13	1.69	1.44
11	11429266	11430805	1540	839	105	1536.80	18.83	0.00	0.00
11	11491113	11492139	1027	575	17	58.09	2.91	2.00	1.99
11	11812704	11813451	748	488	11	56.52	2.44	2.13	2.12
11	11907468	11908187	720	239	11	51.21	2.19	2.91	2.91
11	12025261	12026032	772	552	12	72.86	2.71	1.55	1.48
11	12073823	12074565	743	490	12	65.09	3.06	1.69	1.68
11	12141499	12142847	1349	399	33	146.91	2.45	2.53	1.44
11	12148488	12149239	752	252	12	50.78	2.30	3.04	3.04
11	12217589	12218361	773	397	14	104.57	3.96	1.71	1.44
11	12702614	12703628	1015	516	16	67.78	2.39	1.56	1.56
11	12930273	12931250	978	642	14	66.56	2.74	1.62	1.60
11	13022405	13023310	906	656	16	78.81	2.37	1.55	1.44
11	13030337	13031028	692	374	11	50.66	2.39	3.11	3.10
11	13121345	13122524	1180	668	23	86.94	2.28	1.62	1.44
11	13251323	13252059	737	467	12	55.22	2.09	2.23	2.23
11	13255023	13256049	1027	620	20	129.55	4.08	2.06	1.44
11	13358648	13359471	824	351	16	117.09	4.14	2.01	1.44
11	13417488	13418670	1183	528	20	105.82	3.31	1.75	1.44
11	13659986	13661084	1099	428	32	315.07	7.54	2.09	1.44
