# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA4
# format = BAM
# ChIP-seq file = /wrk2/martin/aligned/merged//LoVo_GATA4_Rabbit.bam
# control file = /wrk2/martin/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 36 bps
# total tags in treatment: 12737607
# tags after filtering in treatment: 12425797
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.02
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
1	85814882	85815773	892	426	21	144.20	7.22	0.09	0.05
1	87152004	87152980	977	481	101	1220.24	23.53	0.00	0.00
1	87231417	87232233	817	361	19	53.16	3.61	1.58	1.57
1	87886384	87886897	514	315	13	73.87	4.17	0.25	0.24
1	87944869	87945624	756	383	16	115.08	6.25	0.05	0.05
1	87956418	87957293	876	456	20	82.58	4.38	0.17	0.17
1	88082602	88083180	579	186	11	63.54	4.17	0.44	0.44
1	88413764	88414501	738	525	17	55.13	2.35	1.25	1.25
1	88916546	88917193	648	370	19	159.54	7.95	0.11	0.05
1	88922066	88922915	850	420	21	123.94	5.45	0.06	0.05
1	89038558	89039243	686	444	14	56.01	3.08	1.16	1.15
1	89129401	89130274	874	458	16	76.47	4.41	0.23	0.23
1	89283436	89283996	561	286	11	58.37	4.21	0.91	0.91
1	90058603	90059568	966	528	21	142.75	5.36	0.08	0.05
1	91270457	91270950	494	196	13	50.86	2.65	2.17	2.17
1	91738616	91739399	784	468	17	59.05	2.94	0.81	0.81
1	93023161	93023844	684	391	15	56.47	2.74	1.12	1.12
1	93069699	93070771	1073	862	28	65.10	2.27	0.40	0.39
1	93316864	93317932	1069	461	34	117.36	3.57	0.05	0.05
1	93318374	93318885	512	314	11	51.58	3.85	2.02	2.02
1	93363124	93363737	614	190	12	66.85	3.72	0.34	0.34
1	93792122	93792631	510	317	12	83.89	4.44	0.18	0.17
1	93817439	93818066	628	451	16	55.43	3.06	1.23	1.22
1	93910098	93910850	753	356	17	76.09	3.39	0.27	0.24
1	94006884	94007499	616	352	12	63.65	3.57	0.44	0.44
1	94475461	94476070	610	341	12	59.50	3.81	0.76	0.75
1	94840167	94841742	1576	1080	43	101.07	3.41	0.11	0.11
1	94843795	94844714	920	238	33	148.03	4.86	0.09	0.05
1	94850040	94850880	841	316	20	58.34	2.50	0.91	0.91
1	95200854	95201748	895	464	21	79.76	4.00	0.18	0.18
1	95344879	95345469	591	395	16	133.71	6.98	0.07	0.05
1	95709476	95710006	531	198	11	65.32	3.43	0.38	0.38
1	98899812	98900606	795	478	15	67.59	5.45	0.29	0.29
1	100087965	100088737	773	376	15	79.30	4.55	0.18	0.18
1	101495835	101496747	913	487	25	95.27	3.53	0.17	0.16
1	101526477	101527268	792	376	20	59.24	3.70	0.76	0.76
1	103488453	103489027	575	215	11	77.79	3.80	0.22	0.22
1	107937938	107938762	825	517	24	91.46	3.33	0.18	0.17
1	108024810	108025728	919	514	18	63.93	4.62	0.41	0.41
1	108026292	108027113	822	506	22	141.40	5.91	0.08	0.05
1	109307344	109307875	532	181	12	77.40	3.72	0.23	0.23
1	109584572	109585136	565	193	12	68.39	3.50	0.27	0.27
1	109586178	109586731	554	358	11	69.56	4.89	0.26	0.26
1	109591439	109592024	586	397	11	79.23	3.95	0.18	0.18
1	109607652	109608264	613	369	12	94.91	6.15	0.17	0.16
1	109627065	109627938	874	501	21	68.58	3.24	0.27	0.27
1	109741797	109742531	735	515	17	96.70	3.60	0.17	0.16
1	109827825	109828713	889	195	21	107.14	3.33	0.13	0.11
1	109875423	109876063	641	246	14	64.50	2.80	0.42	0.41
1	109999579	110000549	971	683	23	130.70	4.09	0.07	0.05
1	110107823	110108808	986	309	27	74.48	2.86	0.25	0.24
1	110324648	110325456	809	398	15	65.34	3.60	0.38	0.38
1	110547005	110548132	1128	558	32	91.17	2.86	0.18	0.17
1	110656760	110657372	613	192	13	66.94	3.64	0.34	0.34
1	110680438	110681186	749	352	19	64.81	2.88	0.39	0.39
1	110682131	110683590	1460	1105	34	81.86	2.89	0.17	0.17
1	111547687	111549181	1495	324	36	194.98	4.55	0.16	0.05
1	111855989	111856569	581	193	11	54.21	2.73	1.36	1.36
1	111936960	111937716	757	404	18	68.75	4.33	0.27	0.27
1	112739779	112740620	842	540	27	110.66	4.21	0.09	0.09
1	112852772	112853374	603	211	12	84.01	3.95	0.18	0.17
1	112892446	112893304	859	467	14	55.31	5.25	1.26	1.25
1	113051102	113051986	885	460	20	102.45	3.95	0.12	0.11
1	113060057	113060961	905	393	20	76.65	2.86	0.23	0.23
1	113365657	113366366	710	434	15	51.49	2.67	2.04	2.04
1	113614967	113615546	580	390	12	59.77	4.09	0.73	0.73
1	113734281	113734865	585	219	13	57.39	3.05	1.06	1.06
1	113878554	113879163	610	349	12	77.37	5.49	0.23	0.23
1	114335315	114336370	1056	476	29	187.93	6.82	0.15	0.05
1	114377964	114378836	873	362	19	87.10	5.00	0.19	0.17
1	114419354	114420359	1006	539	22	126.69	6.50	0.06	0.05
1	114614281	114614882	602	410	12	69.84	3.26	0.26	0.26
1	114690445	114691261	817	326	16	84.74	5.50	0.18	0.17
1	114834330	114835077	748	343	20	127.41	4.55	0.06	0.05
1	114854928	114855934	1007	541	23	149.70	7.53	0.09	0.05
1	115014393	115014948	556	325	11	51.43	2.50	2.05	2.04
1	116598762	116599628	867	424	22	78.33	4.12	0.20	0.20
1	116666861	116667894	1034	505	34	123.35	4.52	0.06	0.05
1	116723804	116724367	564	204	16	80.77	3.64	0.19	0.18
1	116819124	116819763	640	448	16	63.91	3.12	0.41	0.41
1	117169998	117170493	496	189	11	64.82	3.64	0.39	0.39
1	117465555	117466551	997	466	21	115.67	5.50	0.05	0.05
1	118201413	118202240	828	392	23	141.06	6.67	0.08	0.05
1	119674260	119674837	578	196	14	63.58	3.57	0.44	0.44
1	120123771	120124614	844	488	21	75.07	4.52	0.26	0.24
1	120131573	120132439	867	399	22	111.55	3.85	0.09	0.09
1	120155250	120156263	1014	513	29	53.42	3.15	1.53	1.53
1	120159893	120160986	1094	849	30	51.87	2.31	1.92	1.92
1	121057113	121057819	707	195	22	103.45	3.83	0.12	0.11
1	144093755	144094679	925	555	22	62.38	3.26	0.48	0.48
1	144149422	144150094	673	349	17	53.49	3.42	1.53	1.53
1	144181304	144182072	769	197	17	69.01	2.50	0.27	0.27
1	144282271	144282821	551	185	11	52.01	3.33	1.89	1.89
1	144300428	144301068	641	390	12	59.44	4.50	0.75	0.75
1	144405692	144406434	743	349	21	128.93	6.19	0.07	0.05
1	145110335	145111215	881	536	21	93.86	3.33	0.16	0.16
1	145180478	145181079	602	217	14	77.86	3.10	0.22	0.22
1	145578912	145579619	708	409	18	118.62	6.00	0.05	0.05
1	145677415	145677986	572	294	11	57.05	3.27	1.08	1.08
1	145710221	145711055	835	441	27	230.79	8.51	0.22	0.05
1	148050324	148051123	800	286	66	1349.54	54.24	0.00	0.00
1	148051436	148052110	675	448	31	503.12	25.46	0.00	0.00
1	148123298	148127265	3968	1698	379	3100.00	23.81	0.00	0.00
1	148170691	148171246	556	356	18	116.27	5.77	0.05	0.05
1	148259789	148260669	881	350	21	74.31	3.44	0.25	0.24
1	148507842	148508466	625	310	18	87.97	3.67	0.20	0.17
1	148532643	148533177	535	348	11	53.91	3.33	1.46	1.46
1	148726120	148726946	827	268	30	73.76	3.62	0.25	0.24
1	148754093	148755228	1136	571	27	69.15	2.37	0.26	0.26
1	148867774	148869044	1271	518	53	318.03	9.12	0.00	0.00
1	148935782	148936910	1129	565	28	148.06	5.00	0.09	0.05
1	149210343	149210921	579	175	11	68.00	3.33	0.28	0.28
1	149218305	149219156	852	380	18	79.08	4.17	0.20	0.20
1	149247254	149247996	743	286	16	56.62	2.67	1.10	1.10
1	149404672	149405693	1022	457	29	67.22	2.50	0.31	0.31
1	149493593	149494187	595	205	14	67.21	3.08	0.31	0.31
1	149520252	149521850	1599	1051	69	361.24	9.75	0.00	0.00
1	149565986	149567129	1144	568	59	371.35	8.75	0.00	0.00
1	149750619	149751126	508	243	13	67.95	3.05	0.28	0.28
1	149753547	149754195	649	450	14	61.51	3.12	0.58	0.58
1	149787580	149788570	991	505	29	122.90	5.29	0.06	0.05
1	150002096	150003117	1022	571	74	684.88	15.00	0.00	0.00
1	150219089	150220255	1167	460	36	133.68	4.21	0.07	0.05
1	150232899	150233445	547	195	14	74.13	3.46	0.25	0.24
1	151783782	151784695	914	481	21	85.26	4.29	0.18	0.17
1	151897511	151898107	597	173	12	72.06	3.89	0.24	0.24
1	152014218	152014981	764	313	18	92.25	3.82	0.19	0.17
1	152161937	152162908	972	592	22	107.09	3.33	0.13	0.11
1	152591513	152592270	758	397	13	76.21	6.33	0.27	0.24
1	152657137	152657875	739	274	39	195.79	5.00	0.16	0.05
1	153211522	153212112	591	396	13	51.90	2.86	1.90	1.90
1	153221743	153222862	1120	622	88	544.91	11.13	0.00	0.00
1	153240004	153240805	802	403	16	50.32	2.67	2.32	2.32
1	153256428	153257204	777	392	21	63.82	2.50	0.43	0.42
1	153289695	153290278	584	386	11	91.10	5.38	0.18	0.17
1	153293050	153293632	583	174	12	91.91	5.63	0.19	0.17
1	153302167	153302947	781	400	16	93.13	3.65	0.16	0.16
1	153321825	153322478	654	444	17	71.71	2.81	0.24	0.24
1	153323660	153324410	751	501	17	59.05	2.50	0.81	0.81
1	153364654	153365570	917	535	23	138.88	5.00	0.08	0.05
1	153411984	153412977	994	415	25	70.21	2.89	0.26	0.26
1	153463685	153464360	676	179	18	103.43	4.17	0.12	0.11
1	153486936	153487531	596	418	12	80.98	5.00	0.19	0.18
1	153498454	153499246	793	332	22	84.40	3.12	0.18	0.17
1	153509609	153510354	746	396	18	71.83	3.05	0.24	0.24
1	153513609	153514171	563	370	11	66.19	3.68	0.35	0.34
1	153542291	153542978	688	410	14	67.52	3.12	0.29	0.29
1	153561286	153561940	655	418	14	64.50	2.87	0.42	0.41
1	153799175	153799745	571	195	13	105.27	6.08	0.12	0.11
1	154147386	154148046	661	389	13	61.26	3.18	0.61	0.60
1	154166466	154167218	753	413	17	70.33	3.90	0.26	0.26
1	154176805	154178209	1405	424	37	117.81	2.50	0.05	0.05
1	154351259	154351934	676	401	13	65.99	3.47	0.34	0.34
1	154430133	154430934	802	401	17	53.18	2.50	1.57	1.57
1	154436313	154436893	581	335	11	65.49	3.23	0.39	0.38
1	154452388	154453444	1057	714	284	955.05	4.35	0.00	0.00
1	154461760	154462216	457	265	12	101.78	6.25	0.12	0.11
1	154484225	154484943	719	435	14	92.45	5.62	0.19	0.17
1	154531515	154532261	747	551	19	104.47	3.33	0.12	0.11
1	154574310	154575216	907	407	24	79.55	3.06	0.18	0.18
1	154681921	154682535	615	348	14	95.90	5.56	0.17	0.16
1	154693368	154694471	1104	542	45	238.79	5.00	0.24	0.05
1	154736932	154737809	878	382	19	108.01	5.05	0.09	0.09
1	154741491	154742051	561	367	12	67.47	3.92	0.29	0.29
1	154961889	154962702	814	517	17	76.09	3.66	0.27	0.24
1	154985923	154986478	556	362	15	52.12	3.16	1.85	1.85
1	154988034	154988804	771	350	15	65.68	3.88	0.36	0.36
1	155003160	155004404	1245	686	40	128.38	3.18	0.07	0.05
1	155101204	155101771	568	332	11	62.06	3.50	0.51	0.51
1	155126544	155127142	599	260	12	51.68	3.33	1.99	1.99
1	155374650	155375172	523	187	12	68.41	4.17	0.27	0.27
1	155391095	155392237	1143	424	22	132.91	4.35	0.07	0.05
1	155483766	155484291	526	293	11	60.81	3.18	0.63	0.62
1	155606074	155606830	757	463	19	78.52	4.33	0.20	0.20
1	155708686	155709638	953	506	21	109.33	5.45	0.09	0.09
1	155732171	155732682	512	234	11	81.78	4.76	0.19	0.18
1	156323579	156324183	605	319	13	98.00	5.26	0.18	0.16
1	158016829	158017579	751	307	17	105.50	6.00	0.13	0.11
1	158160679	158161508	830	374	15	92.35	6.88	0.19	0.17
1	158182230	158182904	675	269	16	86.77	4.22	0.19	0.17
1	158207067	158208034	968	493	62	297.45	6.72	0.00	0.00
1	158409770	158410367	598	186	11	81.70	4.86	0.19	0.18
1	159226319	159226922	604	177	12	77.20	4.22	0.23	0.23
1	159274459	159275153	695	454	14	68.16	3.64	0.28	0.28
1	159368334	159368920	587	394	11	51.80	3.54	1.99	1.98
1	159402257	159403410	1154	333	30	79.22	2.25	0.18	0.18
1	159802562	159803087	526	254	12	94.60	5.26	0.17	0.16
1	159985667	159986544	878	463	22	70.37	3.61	0.26	0.26
1	160057790	160058656	867	370	18	56.16	3.33	1.14	1.14
1	160443271	160444448	1178	632	38	121.89	4.09	0.06	0.05
1	160604654	160605356	703	330	13	53.54	4.35	1.53	1.53
1	160608542	160609443	902	395	16	52.40	3.85	1.75	1.75
1	161534618	161535327	710	529	15	69.83	2.92	0.26	0.26
1	161557858	161558677	820	367	29	58.59	2.03	0.89	0.89
1	162627312	162627843	532	370	11	82.55	4.38	0.17	0.17
1	162764255	162764851	597	244	11	69.87	3.53	0.26	0.26
1	162871293	162871911	619	190	14	64.03	3.85	0.41	0.41
1	162887207	162887791	585	414	11	53.76	4.09	1.52	1.52
1	162918926	162919856	931	479	22	77.10	3.75	0.23	0.23
1	162939711	162940279	569	404	11	62.63	3.54	0.49	0.48
1	164402602	164403371	770	402	14	76.29	4.44	0.27	0.24
1	165304483	165305149	667	474	12	56.71	4.00	1.09	1.09
1	165318135	165319195	1061	554	31	92.44	3.10	0.19	0.17
1	165344924	165345662	739	472	16	76.96	3.75	0.23	0.23
1	165398652	165399505	854	457	20	91.32	3.85	0.18	0.17
1	165401669	165402538	870	378	32	118.84	3.91	0.06	0.05
1	165789407	165789967	561	213	11	71.01	4.49	0.25	0.25
1	166352102	166352708	607	358	14	54.44	3.00	1.32	1.32
1	166461261	166461770	510	150	11	51.83	2.69	1.93	1.93
1	166524086	166524868	783	283	20	147.35	6.11	0.09	0.05
1	166537527	166538124	598	425	11	59.27	4.04	0.75	0.75
1	166644140	166645109	970	668	29	136.53	4.06	0.08	0.05
1	166735354	166736085	732	400	24	132.60	4.99	0.07	0.05
1	166899993	166900706	714	371	18	92.25	3.17	0.19	0.17
1	166945293	166946220	928	486	23	86.71	2.50	0.19	0.17
1	166949719	166950320	602	360	14	50.25	3.44	2.34	2.34
1	166987830	166988637	808	405	20	52.10	3.00	1.87	1.87
1	167097439	167098095	657	248	16	51.71	2.78	1.99	1.98
1	167195756	167196545	790	446	19	74.10	4.00	0.25	0.24
1	167341872	167342464	593	362	13	81.11	4.21	0.19	0.18
1	167765054	167765821	768	265	16	66.15	2.69	0.35	0.34
1	167784005	167784514	510	318	15	108.57	6.36	0.09	0.09
1	168767170	168768372	1203	536	77	908.29	24.09	0.00	0.00
1	170016538	170017413	876	390	18	55.24	2.67	1.25	1.25
1	170596156	170596865	710	305	17	58.54	3.53	0.89	0.89
1	170680335	170681054	720	289	16	53.86	2.81	1.49	1.49
1	171712830	171713577	748	351	13	61.41	5.15	0.61	0.60
1	172279983	172280806	824	396	17	95.66	4.50	0.17	0.16
1	173307890	173308488	599	403	11	52.23	2.73	1.81	1.81
1	173428239	173428837	599	189	11	52.23	2.73	1.81	1.81
1	176168827	176169585	759	359	15	102.08	5.06	0.12	0.11
1	177317177	177317936	760	380	16	82.53	4.09	0.17	0.17
1	177529074	177529664	591	178	11	74.90	3.75	0.26	0.24
1	177601095	177602070	976	526	41	328.50	13.46	0.00	0.00
1	178166058	178166633	576	388	11	54.77	3.64	1.28	1.27
1	178189920	178190756	837	532	21	60.80	3.66	0.63	0.62
1	178362099	178363060	962	488	20	50.98	3.82	2.13	2.13
1	178390333	178390983	651	304	12	60.48	4.12	0.64	0.64
1	178467482	178468270	789	392	16	63.76	3.46	0.44	0.44
1	178470033	178470867	835	446	18	59.56	3.67	0.76	0.75
1	178737790	178738896	1107	914	25	83.31	2.60	0.17	0.17
1	179883312	179883822	511	313	13	110.37	7.69	0.09	0.09
1	181198232	181198865	634	197	13	52.17	3.08	1.85	1.85
1	181421672	181422347	676	180	16	70.96	3.93	0.25	0.25
1	181706688	181707233	546	365	11	50.49	2.82	2.27	2.27
1	181752368	181752912	545	321	18	63.59	2.50	0.44	0.44
1	181757552	181758342	791	447	18	78.50	3.85	0.20	0.20
1	181967815	181968607	793	271	23	160.25	5.91	0.11	0.05
1	182287319	182287878	560	146	12	50.84	2.69	2.18	2.17
1	182719939	182720600	662	398	13	54.79	4.17	1.28	1.27
1	182990596	182991253	658	284	15	75.76	3.31	0.26	0.24
1	183079413	183079846	434	237	13	60.17	3.53	0.67	0.67
1	183141288	183141886	599	245	12	51.68	3.33	1.99	1.99
1	183166083	183167104	1022	538	29	232.39	11.11	0.22	0.05
1	183552939	183553455	517	323	11	68.56	3.50	0.27	0.27
1	183685996	183686501	506	281	11	63.45	3.18	0.45	0.45
1	183821380	183822240	861	401	19	92.18	5.60	0.19	0.17
1	183883210	183883873	664	415	13	70.48	4.64	0.26	0.26
1	183885917	183887191	1275	726	59	254.43	7.40	0.26	0.05
1	183969519	183970333	815	572	18	91.71	3.60	0.19	0.17
1	184373469	184374031	563	385	11	69.97	3.33	0.26	0.26
1	184448184	184448887	704	370	14	64.50	4.40	0.42	0.41
1	184802080	184802608	529	318	19	97.62	4.72	0.18	0.16
1	184915850	184916487	638	263	16	118.24	5.98	0.05	0.05
1	191097659	191098253	595	312	11	52.66	3.18	1.69	1.69
1	191175027	191175994	968	445	41	274.65	9.38	0.29	0.05
1	191243203	191244317	1115	471	34	137.91	5.28	0.08	0.05
1	191340817	191341694	878	400	28	164.71	6.43	0.11	0.05
1	191357093	191358287	1195	632	74	814.52	21.25	0.00	0.00
1	191590603	191591440	838	532	23	78.18	3.95	0.20	0.20
1	191667080	191667673	594	429	11	66.22	4.44	0.35	0.34
1	193970967	193971569	603	397	18	126.09	5.91	0.06	0.05
1	194479943	194480536	594	375	12	59.39	3.24	0.75	0.75
1	194514571	194515136	566	383	11	51.91	2.99	1.90	1.90
1	194524363	194525330	968	675	31	123.47	4.21	0.06	0.05
1	194542102	194542775	674	188	14	57.36	3.46	1.06	1.06
1	196094755	196095527	773	294	18	80.83	3.08	0.19	0.18
1	196140039	196140661	623	398	13	56.22	3.20	1.14	1.14
1	196392445	196393150	706	374	14	71.47	3.37	0.25	0.25
1	197072823	197074257	1435	431	36	139.43	3.33	0.08	0.05
1	198257141	198257721	581	268	17	113.58	4.17	0.10	0.09
1	198265143	198265741	599	440	11	61.94	3.16	0.55	0.55
1	198275214	198275781	568	195	11	57.52	3.74	1.05	1.05
1	198341924	198342831	908	379	17	92.00	6.38	0.19	0.17
1	199131856	199133326	1471	593	52	387.50	6.84	0.00	0.00
1	199207470	199208052	583	196	11	75.88	4.38	0.26	0.24
1	199389940	199390726	787	300	16	71.15	4.58	0.25	0.25
1	199525274	199525864	591	423	11	89.05	6.06	0.20	0.17
1	199537668	199538258	591	410	11	52.52	3.15	1.74	1.74
1	199583551	199584143	593	441	11	60.51	3.06	0.64	0.64
1	199640942	199641700	759	416	14	67.93	3.96	0.28	0.28
1	199643864	199644410	547	351	12	52.39	2.69	1.75	1.75
1	199704767	199705312	546	368	11	58.30	3.18	0.92	0.92
1	199956628	199957438	811	441	19	95.18	4.17	0.17	0.16
1	200245634	200246726	1093	636	29	58.63	2.50	0.89	0.89
1	200253944	200255204	1261	509	37	56.64	2.41	1.11	1.10
1	200270184	200271165	982	558	28	134.17	5.67	0.07	0.05
1	200311675	200312448	774	377	18	120.47	7.22	0.06	0.05
1	200342707	200343309	603	197	12	76.43	4.17	0.25	0.24
1	200583935	200584629	695	189	14	55.02	2.69	1.27	1.27
1	201124549	201125394	846	345	19	126.33	5.68	0.06	0.05
1	201161976	201163374	1399	874	31	172.39	4.50	0.13	0.05
1	201508578	201509162	585	198	11	76.54	3.80	0.23	0.23
1	201565323	201565957	635	259	14	64.50	3.17	0.42	0.41
1	201937817	201938470	654	310	14	59.69	3.08	0.75	0.74
1	202339783	202340556	774	333	16	71.91	3.72	0.24	0.24
1	202583526	202584595	1070	657	32	125.45	3.89	0.06	0.05
1	202686137	202687029	893	469	22	52.22	2.86	1.81	1.81
1	202729499	202730092	594	405	11	67.79	3.98	0.28	0.28
1	203357244	203358611	1368	689	119	614.00	9.50	0.00	0.00
1	203446989	203447982	994	538	24	99.95	5.00	0.15	0.14
1	203509045	203509567	523	329	11	67.75	4.50	0.28	0.28
1	203542461	203543344	884	513	25	99.64	4.71	0.15	0.14
1	203553122	203553892	771	487	17	62.38	3.33	0.48	0.48
1	203553962	203554996	1035	198	22	80.32	2.50	0.18	0.18
1	203557068	203557670	603	406	12	51.24	2.50	2.11	2.11
1	203684873	203685424	552	363	11	79.84	5.62	0.18	0.18
1	203694388	203694988	601	415	13	61.86	3.33	0.55	0.55
1	203731019	203731703	685	353	12	62.16	4.44	0.48	0.48
1	203755213	203756066	854	482	29	228.28	8.64	0.21	0.05
1	203846343	203846933	591	321	14	67.75	3.08	0.28	0.28
1	203915153	203915747	595	398	11	81.06	4.79	0.19	0.18
1	204010598	204011165	568	387	11	55.69	3.64	1.16	1.16
1	204048749	204049511	763	300	15	68.81	4.42	0.27	0.27
1	204154604	204155157	554	229	11	51.66	3.33	1.99	1.99
1	204852146	204852876	731	382	14	64.09	4.09	0.42	0.41
1	204921947	204922510	564	249	15	118.51	6.11	0.05	0.05
1	205015866	205016665	800	424	17	130.39	6.00	0.07	0.05
1	205152539	205153238	700	508	15	78.74	3.18	0.20	0.20
1	205181387	205182666	1280	493	44	101.78	4.29	0.12	0.11
1	205193709	205194474	766	360	14	53.72	3.33	1.53	1.52
1	205258876	205259611	736	360	13	54.29	4.14	1.33	1.33
1	205560966	205561862	897	491	24	61.77	3.30	0.57	0.57
1	205991576	205992441	866	534	22	130.46	4.42	0.07	0.05
1	206109737	206110353	617	368	12	69.65	4.44	0.26	0.26
1	206371860	206372751	892	490	20	64.20	4.38	0.42	0.41
1	206479719	206480313	595	274	11	52.66	3.18	1.69	1.69
1	207882635	207883077	443	259	13	93.09	5.45	0.16	0.16
1	207893712	207894460	749	308	16	60.00	3.15	0.71	0.71
1	207910167	207910600	434	241	12	68.49	3.85	0.27	0.27
1	208893606	208894312	707	430	18	81.32	3.54	0.19	0.18
1	209498790	209499662	873	560	18	120.17	5.62	0.06	0.05
1	209755127	209755999	873	254	24	128.10	4.23	0.07	0.05
1	209818660	209819541	882	528	20	107.12	4.55	0.13	0.11
1	209915223	209916248	1026	767	29	177.23	4.17	0.13	0.05
1	209971689	209972210	522	322	11	61.33	3.18	0.61	0.60
1	210083387	210083948	562	343	11	62.79	4.00	0.49	0.48
1	210151936	210152525	590	316	14	67.89	3.85	0.28	0.28
1	210798665	210799548	884	494	16	60.83	4.17	0.63	0.62
1	210939299	210939857	559	273	11	58.58	3.74	0.89	0.89
1	210941944	210942462	519	265	19	113.33	4.38	0.10	0.09
1	212546390	212546923	534	349	12	81.23	3.93	0.19	0.18
1	212753785	212754583	799	474	23	103.77	3.69	0.12	0.11
1	212760498	212761207	710	318	12	59.66	5.00	0.75	0.74
1	212791666	212792510	845	406	19	81.87	3.07	0.17	0.17
1	217049255	217049852	598	213	11	61.34	3.65	0.61	0.60
1	217536713	217537247	535	265	13	64.59	3.46	0.39	0.39
1	218286213	218287086	874	536	22	158.81	5.46	0.11	0.05
1	218359029	218359700	672	252	21	74.18	3.81	0.25	0.24
1	218398745	218399416	672	473	15	82.43	4.09	0.17	0.17
1	218986483	218987046	564	388	11	68.30	3.80	0.28	0.28
1	219982642	219983503	862	479	18	91.66	4.29	0.18	0.17
1	221381849	221382458	610	411	13	67.32	4.09	0.31	0.31
1	221960503	221961308	806	503	21	185.83	10.14	0.15	0.05
1	221973537	221974439	903	484	25	147.30	7.92	0.09	0.05
1	222370332	222370938	607	388	12	50.80	3.33	2.18	2.17
1	222584042	222585032	991	594	88	632.56	10.33	0.00	0.00
1	223138668	223139287	620	161	14	77.64	4.09	0.22	0.22
1	223682454	223683077	624	444	14	77.10	3.18	0.23	0.23
1	223729251	223729826	576	231	12	93.97	5.71	0.16	0.16
1	224016135	224016704	570	398	11	77.51	5.00	0.24	0.23
1	224138000	224138588	589	195	12	53.44	3.37	1.53	1.53
1	224145315	224146023	709	294	14	88.72	4.73	0.20	0.17
1	224178033	224178807	775	438	19	110.26	5.00	0.09	0.09
1	224253603	224254263	661	466	14	58.86	3.08	0.86	0.86
1	224374576	224375285	710	364	14	77.69	4.17	0.22	0.22
1	224563498	224564030	533	168	11	84.29	4.49	0.18	0.17
1	224733476	224734401	926	467	35	211.43	8.44	0.19	0.05
1	225032805	225033433	629	239	13	52.73	3.08	1.70	1.69
1	225194009	225194926	918	500	22	114.55	4.58	0.10	0.09
1	225817587	225818160	574	212	12	54.53	3.33	1.30	1.30
1	225989291	225990460	1170	361	27	194.60	6.10	0.16	0.05
1	226363420	226364168	749	509	17	86.56	3.75	0.19	0.17
1	226394173	226394728	556	279	11	65.62	3.61	0.39	0.38
1	226711301	226712936	1636	935	150	1814.06	27.33	0.00	0.00
1	226741024	226741926	903	469	20	69.57	3.00	0.26	0.26
1	227105177	227105737	561	376	12	60.83	3.12	0.63	0.62
1	227227563	227228175	613	424	12	78.86	4.38	0.20	0.20
1	227423530	227424553	1024	510	27	90.17	2.78	0.18	0.17
1	227611852	227612402	551	357	13	127.04	7.50	0.06	0.05
1	227828125	227828916	792	380	14	71.21	4.84	0.25	0.25
1	228269013	228269750	738	512	21	175.27	6.32	0.13	0.05
1	228306918	228307489	572	146	11	58.37	2.86	0.91	0.91
1	228778469	228779075	607	208	17	108.80	5.42	0.09	0.09
1	229140981	229141925	945	526	31	58.39	3.17	0.91	0.91
1	229342051	229342671	621	387	14	105.75	4.38	0.13	0.11
1	229620420	229621046	627	199	13	80.97	4.44	0.19	0.18
1	229624528	229625124	597	410	11	50.16	3.07	2.38	2.38
1	229730301	229731370	1070	517	121	1542.29	27.35	0.00	0.00
1	229805920	229806685	766	210	20	80.26	3.12	0.18	0.18
1	230824850	230825722	873	496	20	59.24	2.62	0.76	0.76
1	230880586	230881512	927	555	29	96.00	4.63	0.17	0.16
1	230884561	230885360	800	233	38	186.83	5.89	0.15	0.05
1	231154978	231155895	918	497	22	122.55	5.31	0.06	0.05
1	231529320	231530230	911	468	20	132.16	6.32	0.07	0.05
1	231804540	231805175	636	341	13	66.96	4.25	0.34	0.34
1	231827547	231828331	785	311	18	91.93	3.91	0.19	0.17
1	232210540	232211214	675	490	15	107.53	4.76	0.13	0.11
1	232812479	232813726	1248	728	28	109.40	2.90	0.09	0.09
1	232974227	232975200	974	776	25	86.71	2.94	0.19	0.17
1	232982371	232984138	1768	543	41	82.04	2.15	0.17	0.17
1	233025437	233026375	939	380	24	57.68	3.81	1.04	1.04
1	233157582	233158213	632	353	12	53.90	3.64	1.46	1.46
1	233159494	233160361	868	518	21	63.26	3.06	0.46	0.46
1	233176073	233177068	996	485	26	78.07	3.42	0.20	0.20
1	233200601	233201295	695	315	18	84.12	4.29	0.18	0.17
1	233358310	233359183	874	543	26	179.95	8.18	0.14	0.05
1	234185771	234186278	508	334	11	88.84	3.90	0.20	0.17
1	234329567	234330133	567	180	11	109.15	8.49	0.09	0.09
1	234629393	234629939	547	249	12	87.57	5.00	0.20	0.17
1	234722780	234723416	637	306	12	64.08	5.31	0.41	0.41
1	234745146	234745578	433	198	11	89.12	5.56	0.20	0.17
